movieId,title,genres
55566,Tyler Perry's Why Did I Get Married? (2007),Comedy
55566,Tyler Perry's Why Did I Get Married? (2007),Drama
55577,Saw IV (2007),Crime
55577,Saw IV (2007),Horror
55577,Saw IV (2007),Thriller
55652,Scum (1979),Crime
55652,Scum (1979),Drama
55684,"City of Violence, The (Jjakpae) (2006)",Action
55684,"City of Violence, The (Jjakpae) (2006)",Crime
55684,"City of Violence, The (Jjakpae) (2006)",Drama
55687,My Kid Could Paint That (2007),Documentary
55721,Elite Squad (Tropa de Elite) (2007),Action
55721,Elite Squad (Tropa de Elite) (2007),Crime
55721,Elite Squad (Tropa de Elite) (2007),Drama
55721,Elite Squad (Tropa de Elite) (2007),Thriller
55732,Martian Child (2007),Comedy
55732,Martian Child (2007),Drama
55757,Chilly Scenes of Winter (Head Over Heels) (1979),Comedy
55757,Chilly Scenes of Winter (Head Over Heels) (1979),Drama
55757,Chilly Scenes of Winter (Head Over Heels) (1979),Romance
55765,American Gangster (2007),Crime
55765,American Gangster (2007),Drama
55765,American Gangster (2007),Thriller
55768,Bee Movie (2007),Animation
55768,Bee Movie (2007),Comedy
55805,Before the Devil Knows You're Dead (2007),Crime
55805,Before the Devil Knows You're Dead (2007),Drama
55805,Before the Devil Knows You're Dead (2007),Thriller
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
55820,No Country for Old Men (2007),Crime
55820,No Country for Old Men (2007),Drama
55830,Be Kind Rewind (2008),Comedy
55851,Crazy Love (2007),Documentary
55872,August Rush (2007),Drama
55872,August Rush (2007),Musical
55895,"Desperate Hours, The (1955)",Drama
55895,"Desperate Hours, The (1955)",Film-Noir
55895,"Desperate Hours, The (1955)",Thriller
55908,"Man from Earth, The (2007)",Drama
55908,"Man from Earth, The (2007)",Sci-Fi
55946,Lions For Lambs (2007),Drama
55946,Lions For Lambs (2007),Thriller
55946,Lions For Lambs (2007),War
55995,Beowulf (2007),Action
55995,Beowulf (2007),Adventure
55995,Beowulf (2007),Animation
55995,Beowulf (2007),Fantasy
55995,Beowulf (2007),IMAX
55999,Mr. Magorium's Wonder Emporium (2007),Children
55999,Mr. Magorium's Wonder Emporium (2007),Comedy
55999,Mr. Magorium's Wonder Emporium (2007),Fantasy
56003,Southland Tales (2006),Comedy
56003,Southland Tales (2006),Drama
56003,Southland Tales (2006),Sci-Fi
56003,Southland Tales (2006),Thriller
56015,Kansas City Confidential (1952),Crime
56015,Kansas City Confidential (1952),Drama
56015,Kansas City Confidential (1952),Film-Noir
56015,Kansas City Confidential (1952),Mystery
56030,Darfur Now (2007),Documentary
56069,Murder Party (2007),Comedy
56069,Murder Party (2007),Drama
56069,Murder Party (2007),Horror
56069,Murder Party (2007),Thriller
56079,Smiley Face (2007),Comedy
56095,XXY (2007),Drama
56145,"Mist, The (2007)",Horror
56145,"Mist, The (2007)",Sci-Fi
56152,Enchanted (2007),Adventure
56152,Enchanted (2007),Animation
56152,Enchanted (2007),Children
56152,Enchanted (2007),Comedy
56152,Enchanted (2007),Fantasy
56152,Enchanted (2007),Musical
56152,Enchanted (2007),Romance
56156,Hitman (2007),Action
56156,Hitman (2007),Crime
56156,Hitman (2007),Thriller
56169,Awake (2007),Drama
56169,Awake (2007),Thriller
56171,"Golden Compass, The (2007)",Adventure
56171,"Golden Compass, The (2007)",Children
56171,"Golden Compass, The (2007)",Fantasy
56174,I Am Legend (2007),Action
56174,I Am Legend (2007),Horror
56174,I Am Legend (2007),Sci-Fi
56174,I Am Legend (2007),Thriller
56174,I Am Legend (2007),IMAX
56176,Alvin and the Chipmunks (2007),Children
56176,Alvin and the Chipmunks (2007),Comedy
56251,Futurama: Bender's Big Score (2007),Animation
56251,Futurama: Bender's Big Score (2007),Comedy
56251,Futurama: Bender's Big Score (2007),Sci-Fi
56274,Margot at the Wedding (2007),Drama
56286,I'm Not There (2007),Drama
56333,"Savages, The (2007)",Comedy
56333,"Savages, The (2007)",Drama
56336,Wrong Turn 2: Dead End (2007),Action
56336,Wrong Turn 2: Dead End (2007),Horror
56336,Wrong Turn 2: Dead End (2007),Thriller
56339,"Orphanage, The (Orfanato, El) (2007)",Drama
56339,"Orphanage, The (Orfanato, El) (2007)",Horror
56339,"Orphanage, The (Orfanato, El) (2007)",Mystery
56339,"Orphanage, The (Orfanato, El) (2007)",Thriller
56367,Juno (2007),Comedy
56367,Juno (2007),Drama
56367,Juno (2007),Romance
56563,Helvetica (2007),Documentary
56587,"Bucket List, The (2007)",Comedy
56587,"Bucket List, The (2007)",Drama
56607,"Kite Runner, The (2007)",Drama
56633,Butterfly on a Wheel (Shattered) (2007),Crime
56633,Butterfly on a Wheel (Shattered) (2007),Drama
56633,Butterfly on a Wheel (Shattered) (2007),Thriller
56715,Wristcutters: A Love Story (2006),Drama
56715,Wristcutters: A Love Story (2006),Fantasy
56715,Wristcutters: A Love Story (2006),Romance
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Horror
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Musical
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Thriller
56775,National Treasure: Book of Secrets (2007),Action
56775,National Treasure: Book of Secrets (2007),Adventure
56782,There Will Be Blood (2007),Drama
56782,There Will Be Blood (2007),Western
56788,Charlie Wilson's War (2007),Comedy
56788,Charlie Wilson's War (2007),Drama
56788,Charlie Wilson's War (2007),War
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action
56801,AVPR: Aliens vs. Predator - Requiem (2007),Horror
56801,AVPR: Aliens vs. Predator - Requiem (2007),Sci-Fi
56805,Walk Hard: The Dewey Cox Story (2007),Comedy
56805,Walk Hard: The Dewey Cox Story (2007),Musical
56869,Drained (O cheiro do Ralo) (2006),Comedy
56885,"Great Debaters, The (2007)",Drama
56908,Dedication (2007),Comedy
56908,Dedication (2007),Drama
56908,Dedication (2007),Romance
56915,"Water Horse: Legend of the Deep, The (2007)",Adventure
56915,"Water Horse: Legend of the Deep, The (2007)",Children
56915,"Water Horse: Legend of the Deep, The (2007)",Fantasy
56921,Battlestar Galactica: Razor (2007),Action
56921,Battlestar Galactica: Razor (2007),Drama
56921,Battlestar Galactica: Razor (2007),Sci-Fi
56921,Battlestar Galactica: Razor (2007),Thriller
56941,P.S. I Love You (2007),Comedy
56941,P.S. I Love You (2007),Drama
56941,P.S. I Love You (2007),Romance
56949,27 Dresses (2008),Comedy
56949,27 Dresses (2008),Romance
57038,To the Left of the Father (Lavoura Arcaica) (2001),Drama
57223,D-War (Dragon Wars) (2007),Action
57223,D-War (Dragon Wars) (2007),Adventure
57223,D-War (Dragon Wars) (2007),Drama
57223,D-War (Dragon Wars) (2007),Fantasy
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Drama
57274,[REC] (2007),Drama
57274,[REC] (2007),Horror
57274,[REC] (2007),Thriller
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action
57326,In the Name of the King: A Dungeon Siege Tale (2008),Adventure
57326,In the Name of the King: A Dungeon Siege Tale (2008),Fantasy
57353,Flawless (2007),Crime
57353,Flawless (2007),Drama
57368,Cloverfield (2008),Action
57368,Cloverfield (2008),Mystery
57368,Cloverfield (2008),Sci-Fi
57368,Cloverfield (2008),Thriller
57401,Cleaner (2007),Crime
57401,Cleaner (2007),Thriller
57418,"Rachel, Rachel (1968)",Drama
57418,"Rachel, Rachel (1968)",Romance
57430,Welcome to L.A. (1976),Drama
57430,Welcome to L.A. (1976),Musical
57453,Arranged (2007),Comedy
57453,Arranged (2007),Drama
57453,Arranged (2007),Romance
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Comedy
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Drama
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Romance
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Sci-Fi
57526,Untraceable (2008),Crime
57526,Untraceable (2008),Thriller
57528,Rambo (Rambo 4) (2008),Action
57528,Rambo (Rambo 4) (2008),Drama
57528,Rambo (Rambo 4) (2008),Thriller
57528,Rambo (Rambo 4) (2008),War
57532,Meet the Spartans (2008),Comedy
57640,Hellboy II: The Golden Army (2008),Action
57640,Hellboy II: The Golden Army (2008),Adventure
57640,Hellboy II: The Golden Army (2008),Fantasy
57640,Hellboy II: The Golden Army (2008),Sci-Fi
57669,In Bruges (2008),Comedy
57669,In Bruges (2008),Crime
57669,In Bruges (2008),Drama
57669,In Bruges (2008),Thriller
57792,Caramel (Sukkar banat) (2007),Comedy
57845,Joe Strummer: The Future Is Unwritten (2007),Documentary
57910,Teeth (2007),Comedy
57910,Teeth (2007),Horror
57951,Fool's Gold (2008),Action
57951,Fool's Gold (2008),Adventure
57951,Fool's Gold (2008),Comedy
57951,Fool's Gold (2008),Romance
57972,Deep Water (2006),Documentary
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",Comedy
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",Drama
58025,Jumper (2008),Action
58025,Jumper (2008),Adventure
58025,Jumper (2008),Drama
58025,Jumper (2008),Sci-Fi
58025,Jumper (2008),Thriller
58029,It's a Free World... (2007),Drama
58047,"Definitely, Maybe (2008)",Comedy
58047,"Definitely, Maybe (2008)",Drama
58047,"Definitely, Maybe (2008)",Romance
58103,Vantage Point (2008),Action
58103,Vantage Point (2008),Drama
58103,Vantage Point (2008),Thriller
58105,"Spiderwick Chronicles, The (2008)",Adventure
58105,"Spiderwick Chronicles, The (2008)",Children
58105,"Spiderwick Chronicles, The (2008)",Drama
58105,"Spiderwick Chronicles, The (2008)",Fantasy
58105,"Spiderwick Chronicles, The (2008)",IMAX
58107,Step Up 2 the Streets (2008),Drama
58107,Step Up 2 the Streets (2008),Musical
58107,Step Up 2 the Streets (2008),Romance
58146,Witless Protection (2008),Comedy
58154,"Other Boleyn Girl, The (2008)",Drama
58154,"Other Boleyn Girl, The (2008)",Romance
58156,Semi-Pro (2008),Comedy
58191,Taxi to the Dark Side (2007),Documentary
58293,"10,000 BC (2008)",Adventure
58293,"10,000 BC (2008)",Romance
58293,"10,000 BC (2008)",Thriller
58295,"Bank Job, The (2008)",Action
58295,"Bank Job, The (2008)",Crime
58295,"Bank Job, The (2008)",Thriller
58297,Doomsday (2008),Action
58297,Doomsday (2008),Drama
58297,Doomsday (2008),Sci-Fi
58297,Doomsday (2008),Thriller
58299,Horton Hears a Who! (2008),Adventure
58299,Horton Hears a Who! (2008),Animation
58299,Horton Hears a Who! (2008),Children
58299,Horton Hears a Who! (2008),Comedy
58301,Funny Games U.S. (2007),Drama
58301,Funny Games U.S. (2007),Thriller
58303,"Counterfeiters, The (Die Fälscher) (2007)",Crime
58303,"Counterfeiters, The (Die Fälscher) (2007)",Drama
58303,"Counterfeiters, The (Die Fälscher) (2007)",War
58306,Mongol (2007),Drama
58306,Mongol (2007),War
58315,"Love Guru, The (2008)",Comedy
58347,Penelope (2006),Comedy
58347,Penelope (2006),Fantasy
58347,Penelope (2006),Romance
58351,City of Men (Cidade dos Homens) (2007),Drama
58365,Chicago 10 (2007),Animation
58365,Chicago 10 (2007),Documentary
58376,Zeitgeist: The Movie (2007),Documentary
58376,Zeitgeist: The Movie (2007),War
58425,Heima (2007),Documentary
58432,What Just Happened (2008),Comedy
58432,What Just Happened (2008),Drama
58520,Mala Noche (1985),Drama
58554,"Class, The (Klass) (2007)",Drama
58559,"Dark Knight, The (2008)",Action
58559,"Dark Knight, The (2008)",Crime
58559,"Dark Knight, The (2008)",Drama
58559,"Dark Knight, The (2008)",IMAX
58627,Never Back Down (2008),Action
58649,Napoléon (1927),Drama
58649,Napoléon (1927),War
58655,Drillbit Taylor (2008),Comedy
58706,"Under the Same Moon (Misma luna, La) (2007)",Drama
58803,21 (2008),Crime
58803,21 (2008),Drama
58803,21 (2008),Romance
58803,21 (2008),Thriller
58839,Leatherheads (2008),Comedy
58839,Leatherheads (2008),Drama
58839,Leatherheads (2008),Romance
58879,Shine a Light (2008),Documentary
58879,Shine a Light (2008),Musical
58879,Shine a Light (2008),IMAX
58889,"Business of Being Born, The (2008)",Documentary
58904,Chan Is Missing (1982),Crime
58964,Inside (À l'intérieur) (2007),Horror
58964,Inside (À l'intérieur) (2007),Thriller
58972,Nim's Island (2008),Adventure
58972,Nim's Island (2008),Comedy
58972,Nim's Island (2008),Fantasy
58975,"Ruins, The (2008)",Horror
58975,"Ruins, The (2008)",Thriller
58998,Forgetting Sarah Marshall (2008),Comedy
58998,Forgetting Sarah Marshall (2008),Romance
59014,Superhero Movie (2008),Action
59014,Superhero Movie (2008),Comedy
59014,Superhero Movie (2008),Sci-Fi
59016,Street Kings (2008),Crime
59016,Street Kings (2008),Drama
59016,Street Kings (2008),Thriller
59018,"Visitor, The (2007)",Drama
59018,"Visitor, The (2007)",Romance
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Comedy
59037,Speed Racer (2008),Action
59037,Speed Racer (2008),Children
59037,Speed Racer (2008),Sci-Fi
59037,Speed Racer (2008),IMAX
59103,"Forbidden Kingdom, The (2008)",Action
59103,"Forbidden Kingdom, The (2008)",Adventure
59103,"Forbidden Kingdom, The (2008)",Comedy
59103,"Forbidden Kingdom, The (2008)",Fantasy
59118,Happy-Go-Lucky (2008),Comedy
59118,Happy-Go-Lucky (2008),Drama
59126,Religulous (2008),Comedy
59126,Religulous (2008),Documentary
59141,Son of Rambow (2007),Children
59141,Son of Rambow (2007),Comedy
59141,Son of Rambow (2007),Drama
59143,Super High Me (2007),Comedy
59143,Super High Me (2007),Documentary
59180,Tarzan Finds a Son! (1939),Action
59180,Tarzan Finds a Son! (1939),Adventure
59258,Baby Mama (2008),Comedy
59273,Delirious (2006),Comedy
59273,Delirious (2006),Drama
59306,Prom Night (2008),Horror
59306,Prom Night (2008),Mystery
59306,Prom Night (2008),Thriller
59315,Iron Man (2008),Action
59315,Iron Man (2008),Adventure
59315,Iron Man (2008),Sci-Fi
59333,Made of Honor (2008),Comedy
59333,Made of Honor (2008),Romance
59339,Mister Lonely (2007),Comedy
59339,Mister Lonely (2007),Drama
59369,Taken (2008),Action
59369,Taken (2008),Crime
59369,Taken (2008),Drama
59369,Taken (2008),Thriller
59387,"Fall, The (2006)",Adventure
59387,"Fall, The (2006)",Drama
59387,"Fall, The (2006)",Fantasy
59392,Stargate: The Ark of Truth (2008),Action
59392,Stargate: The Ark of Truth (2008),Fantasy
59392,Stargate: The Ark of Truth (2008),Sci-Fi
59418,"American Crime, An (2007)",Crime
59421,What Happens in Vegas... (2008),Comedy
59421,What Happens in Vegas... (2008),Romance
59429,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy
59447,Fiorile (1993),Drama
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Children
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Fantasy
59519,Reprise (2006),Drama
59549,Shelter (2007),Drama
59549,Shelter (2007),Romance
59590,Young at Heart (a.k.a. Young@Heart) (2007),Documentary
59590,Young at Heart (a.k.a. Young@Heart) (2007),Musical
59594,"War, Inc. (2008)",Comedy
59594,"War, Inc. (2008)",Crime
59594,"War, Inc. (2008)",Thriller
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Adventure
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Comedy
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Sci-Fi
59669,Following Sean (2005),Documentary
59684,Lake of Fire (2006),Documentary
59721,"Grand, The (2007)",Comedy
59725,Sex and the City (2008),Comedy
59725,Sex and the City (2008),Romance
59727,"Strangers, The (2008)",Horror
59727,"Strangers, The (2008)",Thriller
59731,"Bigger, Stronger, Faster* (2008)",Documentary
59784,Kung Fu Panda (2008),Action
59784,Kung Fu Panda (2008),Animation
59784,Kung Fu Panda (2008),Children
59784,Kung Fu Panda (2008),Comedy
59784,Kung Fu Panda (2008),IMAX
59805,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro) (1969),Drama
59805,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro) (1969),Western
59810,Recount (2008),Drama
59814,Ex Drummer (2007),Comedy
59814,Ex Drummer (2007),Crime
59814,Ex Drummer (2007),Drama
59814,Ex Drummer (2007),Horror
59832,Where the Sidewalk Ends (1950),Crime
59832,Where the Sidewalk Ends (1950),Drama
59832,Where the Sidewalk Ends (1950),Film-Noir
59834,100 Rifles (1969),Adventure
59834,100 Rifles (1969),War
59834,100 Rifles (1969),Western
59846,"Iron Mask, The (1929)",Adventure
59846,"Iron Mask, The (1929)",Drama
59846,"Iron Mask, The (1929)",Romance
59900,You Don't Mess with the Zohan (2008),Comedy
59935,Flesh Gordon (1974),Adventure
59935,Flesh Gordon (1974),Comedy
59935,Flesh Gordon (1974),Sci-Fi
59945,"Mark of Zorro, The (1920)",Adventure
59945,"Mark of Zorro, The (1920)",Romance
59945,"Mark of Zorro, The (1920)",Western
59985,Chaos Theory (2007),Comedy
59985,Chaos Theory (2007),Drama
59985,Chaos Theory (2007),Romance
59995,Boy A (2007),Crime
59995,Boy A (2007),Drama
60037,"Happening, The (2008)",Drama
60037,"Happening, The (2008)",Sci-Fi
60037,"Happening, The (2008)",Thriller
60040,"Incredible Hulk, The (2008)",Action
60040,"Incredible Hulk, The (2008)",Sci-Fi
60069,WALL·E (2008),Adventure
60069,WALL·E (2008),Animation
60069,WALL·E (2008),Children
60069,WALL·E (2008),Romance
60069,WALL·E (2008),Sci-Fi
60072,Wanted (2008),Action
60072,Wanted (2008),Thriller
60074,Hancock (2008),Action
60074,Hancock (2008),Adventure
60074,Hancock (2008),Comedy
60074,Hancock (2008),Crime
60074,Hancock (2008),Fantasy
60086,Boy Culture (2006),Drama
60126,Get Smart (2008),Action
60126,Get Smart (2008),Comedy
60128,Young People Fucking (a.k.a. YPF) (2007),Comedy
60135,Surfwise (2007),Documentary
60137,"Rape of Europa, The (2006)",Documentary
60161,Futurama: The Beast with a Billion Backs (2008),Action
60161,Futurama: The Beast with a Billion Backs (2008),Animation
60161,Futurama: The Beast with a Billion Backs (2008),Comedy
60161,Futurama: The Beast with a Billion Backs (2008),Romance
60161,Futurama: The Beast with a Billion Backs (2008),Sci-Fi
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary
60293,"Wackness, The (2008)",Comedy
60293,"Wackness, The (2008)",Drama
60293,"Wackness, The (2008)",Romance
60295,Up the Yangtze (2007),Documentary
60333,Encounters at the End of the World (2008),Documentary
60343,Wee Willie Winkie (1937),Adventure
60382,Roman Polanski: Wanted and Desired (2008),Documentary
60384,Z Channel: A Magnificent Obsession (2004),Documentary
60397,Mamma Mia! (2008),Comedy
60397,Mamma Mia! (2008),Musical
60397,Mamma Mia! (2008),Romance
60471,Rogue (2007),Action
60471,Rogue (2007),Adventure
60471,Rogue (2007),Horror
60471,Rogue (2007),Sci-Fi
60471,Rogue (2007),Thriller
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Children
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Comedy
60514,Journey to the Center of the Earth (2008),Action
60514,Journey to the Center of the Earth (2008),Adventure
60514,Journey to the Center of the Earth (2008),Sci-Fi
60516,Meet Dave (2008),Adventure
60516,Meet Dave (2008),Children
60516,Meet Dave (2008),Comedy
60516,Meet Dave (2008),Romance
60516,Meet Dave (2008),Sci-Fi
60609,Death Note (2006),Adventure
60609,Death Note (2006),Crime
60609,Death Note (2006),Drama
60609,Death Note (2006),Horror
60609,Death Note (2006),Mystery
60649,Space Chimps (2008),Adventure
60649,Space Chimps (2008),Animation
60649,Space Chimps (2008),Comedy
60674,Stargate: Continuum (2008),Sci-Fi
60684,Watchmen (2009),Action
60684,Watchmen (2009),Drama
60684,Watchmen (2009),Mystery
60684,Watchmen (2009),Sci-Fi
60684,Watchmen (2009),Thriller
60684,Watchmen (2009),IMAX
60753,Felon (2008),Crime
60753,Felon (2008),Drama
60756,Step Brothers (2008),Comedy
60760,"X-Files: I Want to Believe, The (2008)",Drama
60760,"X-Files: I Want to Believe, The (2008)",Mystery
60760,"X-Files: I Want to Believe, The (2008)",Sci-Fi
60760,"X-Files: I Want to Believe, The (2008)",Thriller
60763,American Teen (2008),Documentary
60766,Man on Wire (2008),Documentary
60832,Pathology (2008),Crime
60832,Pathology (2008),Horror
60832,Pathology (2008),Thriller
60857,"Tracey Fragments, The (2007)",Drama
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Adventure
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Fantasy
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Thriller
60943,Frozen River (2008),Drama
60950,Vicky Cristina Barcelona (2008),Comedy
60950,Vicky Cristina Barcelona (2008),Drama
60950,Vicky Cristina Barcelona (2008),Romance
60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) (1961)",Drama
61013,Absolute Giganten (1999),Action
61013,Absolute Giganten (1999),Comedy
61013,Absolute Giganten (1999),Drama
61013,Absolute Giganten (1999),Romance
61024,Pineapple Express (2008),Action
61024,Pineapple Express (2008),Comedy
61024,Pineapple Express (2008),Crime
61026,Red Cliff (Chi bi) (2008),Action
61026,Red Cliff (Chi bi) (2008),Adventure
61026,Red Cliff (Chi bi) (2008),Drama
61026,Red Cliff (Chi bi) (2008),War
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Comedy
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Drama
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Romance
61075,Elegy (2008),Drama
61075,Elegy (2008),Romance
61123,High School Musical 2 (2007),Comedy
61123,High School Musical 2 (2007),Drama
61123,High School Musical 2 (2007),Musical
61123,High School Musical 2 (2007),Romance
61132,Tropic Thunder (2008),Action
61132,Tropic Thunder (2008),Adventure
61132,Tropic Thunder (2008),Comedy
61132,Tropic Thunder (2008),War
61160,Star Wars: The Clone Wars (2008),Action
61160,Star Wars: The Clone Wars (2008),Adventure
61160,Star Wars: The Clone Wars (2008),Animation
61160,Star Wars: The Clone Wars (2008),Sci-Fi
61167,Henry Poole is Here (2008),Drama
61167,Henry Poole is Here (2008),Mystery
61206,In the City of Sylvia (En la ciudad de Sylvia) (2007),Drama
61210,Mutant Chronicles (2008),Action
61210,Mutant Chronicles (2008),Adventure
61210,Mutant Chronicles (2008),Sci-Fi
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation
61236,Waltz with Bashir (Vals im Bashir) (2008),Documentary
61236,Waltz with Bashir (Vals im Bashir) (2008),Drama
61236,Waltz with Bashir (Vals im Bashir) (2008),War
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama
61240,Let the Right One In (Låt den rätte komma in) (2008),Fantasy
61240,Let the Right One In (Låt den rätte komma in) (2008),Horror
61240,Let the Right One In (Låt den rätte komma in) (2008),Romance
61248,Death Race (2008),Action
61248,Death Race (2008),Adventure
61248,Death Race (2008),Sci-Fi
61248,Death Race (2008),Thriller
61250,"House Bunny, The (2008)",Comedy
61289,Sukiyaki Western Django (2008),Action
61289,Sukiyaki Western Django (2008),Western
61323,Burn After Reading (2008),Comedy
61323,Burn After Reading (2008),Crime
61323,Burn After Reading (2008),Drama
61348,Disaster Movie (2008),Comedy
61350,Babylon A.D. (2008),Action
61350,Babylon A.D. (2008),Adventure
61350,Babylon A.D. (2008),Sci-Fi
61350,Babylon A.D. (2008),Thriller
61352,Traitor (2008),Crime
61352,Traitor (2008),Drama
61352,Traitor (2008),Thriller
61357,Trouble the Water (2008),Documentary
61361,"Women, The (2008)",Comedy
61361,"Women, The (2008)",Drama
61394,"Onion Movie, The (2008)",Comedy
61401,"Spirit, The (2008)",Action
61401,"Spirit, The (2008)",Comedy
61401,"Spirit, The (2008)",Fantasy
61401,"Spirit, The (2008)",Thriller
61465,Bangkok Dangerous (2008),Action
61465,Bangkok Dangerous (2008),Crime
61465,Bangkok Dangerous (2008),Thriller
61634,Son of Lassie (1945),Children
61634,Son of Lassie (1945),Drama
61646,DarkBlueAlmostBlack (Azuloscurocasinegro) (2006),Drama
61646,DarkBlueAlmostBlack (Azuloscurocasinegro) (2006),Romance
61705,Lakeview Terrace (2008),Drama
61705,Lakeview Terrace (2008),Thriller
61729,Ghost Town (2008),Comedy
61729,Ghost Town (2008),Fantasy
61729,Ghost Town (2008),Romance
62049,1984 (1956),Drama
62049,1984 (1956),Sci-Fi
62081,Eagle Eye (2008),Action
62081,Eagle Eye (2008),Crime
62081,Eagle Eye (2008),Thriller
62081,Eagle Eye (2008),IMAX
62113,How to Lose Friends & Alienate People (2008),Comedy
62115,Six Shooter (2004),Comedy
62115,Six Shooter (2004),Drama
62155,Nick and Norah's Infinite Playlist (2008),Comedy
62155,Nick and Norah's Infinite Playlist (2008),Drama
62155,Nick and Norah's Infinite Playlist (2008),Romance
62203,Martyrs (2008),Horror
62250,Gomorrah (Gomorra) (2008),Crime
62250,Gomorrah (Gomorra) (2008),Drama
62331,Dead Leaves (2004),Action
62331,Dead Leaves (2004),Adventure
62331,Dead Leaves (2004),Animation
62331,Dead Leaves (2004),Comedy
62331,Dead Leaves (2004),Sci-Fi
62336,FLCL (2000),Animation
62336,FLCL (2000),Comedy
62336,FLCL (2000),Fantasy
62336,FLCL (2000),Sci-Fi
62344,Rachel Getting Married (2008),Drama
62344,Rachel Getting Married (2008),Romance
62374,Body of Lies (2008),Action
62374,Body of Lies (2008),Drama
62374,Body of Lies (2008),Thriller
62376,City of Ember (2008),Adventure
62376,City of Ember (2008),Children
62376,City of Ember (2008),Sci-Fi
62378,Magicians (2007),Comedy
62383,"20,000 Leagues Under the Sea (1916)",Action
62383,"20,000 Leagues Under the Sea (1916)",Adventure
62383,"20,000 Leagues Under the Sea (1916)",Sci-Fi
62394,Max Payne (2008),Action
62394,Max Payne (2008),Crime
62394,Max Payne (2008),Drama
62394,Max Payne (2008),Thriller
62434,Zack and Miri Make a Porno (2008),Comedy
62434,Zack and Miri Make a Porno (2008),Drama
62434,Zack and Miri Make a Porno (2008),Romance
62437,W. (2008),Drama
62511,"Synecdoche, New York (2008)",Comedy
62511,"Synecdoche, New York (2008)",Drama
62644,"Wave, The (Welle, Die) (2008)",Drama
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy
62718,"Angus, Thongs and Perfect Snogging (2008)",Romance
62733,Quarantine (2008),Drama
62733,Quarantine (2008),Horror
62733,Quarantine (2008),Mystery
62733,Quarantine (2008),Thriller
62764,Black Moon (1975),Fantasy
62764,Black Moon (1975),Mystery
62764,Black Moon (1975),Sci-Fi
62764,Black Moon (1975),War
62792,Pride and Glory (2008),Crime
62792,Pride and Glory (2008),Drama
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) (1972),Action
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) (1972),Drama
62849,RocknRolla (2008),Action
62849,RocknRolla (2008),Crime
62912,High School Musical 3: Senior Year (2008),Musical
62956,Futurama: Bender's Game (2008),Action
62956,Futurama: Bender's Game (2008),Adventure
62956,Futurama: Bender's Game (2008),Animation
